plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png 
tan20250708t110853c95s4001-J,31.761119322820505,6.022940447913754,2025-07-08T11:08:53+00,Electricity Generation (1A1),CO2,mfal,"[6.008097027021021, 31.74824735582613, 6.0445774687448255, 31.779533634415667]",tan,production,2025-08-07 11:22:19.727351+00:00,2025-08-07 11:22:19.725916+00:00,v3,3.24.0,35.88012449381288,standard_sensitivity,17.125044573513883,61664.59147391092,27954.446169934494,1.2037037037037037,0.5032473422852294,246.630966168994,33.49509966170365,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-J/tan20250708t110853c95s4001-J_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-J/tan20250708t110853c95s4001-J_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/08/tan20250708t110853c95s4001-J/tan20250708t110853c95s4001-J_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-J/tan20250708t110853c95s4001-J_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-J/tan20250708t110853c95s4001-J_l3a-vis-co2-mfa-v3_rgb.png
tan20250708t110853c95s4001-K,31.788200970353657,6.051346258648977,2025-07-08T11:08:53+00,Electricity Generation (1A1),CO2,mfal,"[6.0351216605246165, 31.77484081954739, 6.071612268119546, 31.805857158154517]",tan,production,2025-08-07 11:22:19.841171+00:00,2025-08-07 11:22:19.839620+00:00,v3,3.24.0,35.88012449381288,standard_sensitivity,17.125044573513883,28262.26298122493,20469.864481371398,0.8981481481481483,0.6137708673769093,237.7170439046011,40.47696552473868,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-K/tan20250708t110853c95s4001-K_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-K/tan20250708t110853c95s4001-K_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/08/tan20250708t110853c95s4001-K/tan20250708t110853c95s4001-K_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-K/tan20250708t110853c95s4001-K_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-K/tan20250708t110853c95s4001-K_l3a-vis-co2-mfa-v3_rgb.png
tan20250708t110853c95s4001-Q,31.363945626115893,6.051718208762935,2025-07-08T11:08:53+00,Oil & Gas (1B2),CO2,mfal,"[6.04001827911259, 31.35078627778167, 6.076661456275246, 31.381804590974987]",tan,production,2025-08-07 11:22:19.941249+00:00,2025-08-07 11:22:19.939686+00:00,v3,3.24.0,35.88012449381288,standard_sensitivity,17.125044573513883,40271.41328146116,12163.927805374718,1.8703703703703702,0.5378346567206521,233.87237355650043,41.366843848085225,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-Q/tan20250708t110853c95s4001-Q_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-Q/tan20250708t110853c95s4001-Q_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/08/tan20250708t110853c95s4001-Q/tan20250708t110853c95s4001-Q_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-Q/tan20250708t110853c95s4001-Q_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-Q/tan20250708t110853c95s4001-Q_l3a-vis-co2-mfa-v3_rgb.png
tan20250708t110853c95s4001-R,31.850464507452003,6.052661249282124,2025-07-08T11:08:53+00,Oil & Gas (1B2),CO2,mfal,"[6.034020162538625, 31.838654274669917, 6.070855136732849, 31.86994164052529]",tan,production,2025-08-07 11:22:20.061129+00:00,2025-08-07 11:22:20.059585+00:00,v3,3.24.0,35.88012449381288,standard_sensitivity,17.125044573513883,,,0.7777777777777778,0.518683836080034,206.64352454020553,78.67906336709065,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-R/tan20250708t110853c95s4001-R_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-R/tan20250708t110853c95s4001-R_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/08/tan20250708t110853c95s4001-R/tan20250708t110853c95s4001-R_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-R/tan20250708t110853c95s4001-R_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-R/tan20250708t110853c95s4001-R_l3a-vis-co2-mfa-v3_rgb.png
tan20250708t110853c95s4001-S,31.902407925742295,6.065404187559466,2025-07-08T11:08:53+00,Oil & Gas (1B2),CO2,mfal,"[6.048577356492959, 31.88903268565416, 6.0854326935323195, 31.920320232939186]",tan,production,2025-08-07 11:22:20.161234+00:00,2025-08-07 11:22:20.159642+00:00,v3,3.24.0,35.88012449381288,standard_sensitivity,17.125044573513883,,,0.7777777777777778,0.518683836080034,206.64352454020553,78.67906336709065,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-S/tan20250708t110853c95s4001-S_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-S/tan20250708t110853c95s4001-S_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/08/tan20250708t110853c95s4001-S/tan20250708t110853c95s4001-S_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-S/tan20250708t110853c95s4001-S_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/08/tan20250708t110853c95s4001-S/tan20250708t110853c95s4001-S_l3a-vis-co2-mfa-v3_rgb.png
tan20250704t104027c33s4001-A,35.785217332571925,10.677943731045852,2025-07-04T10:40:27+00,Electricity Generation (1A1),CO2,mfal,"[10.646789418925474, 35.761469796060396, 10.685370835467396, 35.79250101245822]",tan,production,2025-08-03 11:21:54.942783+00:00,2025-08-03 11:21:54.941408+00:00,v3,3.26.0,36.77292595984746,maximum_sensitivity,20.279681138241624,230858.67603886206,43681.38429685442,3.074074074074074,0.013094570021973057,52.33109155785018,4.028926513265498,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-A/tan20250704t104027c33s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-A/tan20250704t104027c33s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/04/tan20250704t104027c33s4001-A/tan20250704t104027c33s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-A/tan20250704t104027c33s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-A/tan20250704t104027c33s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250704t104027c33s4001-C,35.787953449339504,10.675677748904755,2025-07-04T10:40:27+00,Electricity Generation (1A1),CO2,mfal,"[10.64647440200441, 35.76228547546811, 10.685056214617704, 35.79331669207646]",tan,production,2025-08-03 11:21:55.368072+00:00,2025-08-03 11:21:55.366799+00:00,v3,3.26.0,36.77292595984746,maximum_sensitivity,20.279681138241624,84491.0663269043,16376.374424094196,3.074074074074074,0.013094570021973057,52.33109155785018,4.028926513265498,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-C/tan20250704t104027c33s4001-C_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-C/tan20250704t104027c33s4001-C_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/04/tan20250704t104027c33s4001-C/tan20250704t104027c33s4001-C_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-C/tan20250704t104027c33s4001-C_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/04/tan20250704t104027c33s4001-C/tan20250704t104027c33s4001-C_l3a-vis-co2-mfa-v3_rgb.png
tan20250701t110656c58s4001-A,35.09626645238579,5.647908142371421,2025-07-01T11:06:56+00,Other,CO2,mfal,"[5.626681482900159, 35.082616279292125, 5.66459715617131, 35.1139073882156]",tan,production,2025-07-31 11:22:18.921329+00:00,2025-07-31 11:22:18.918373+00:00,v3,3.24.0,33.39972406270356,standard_sensitivity,2.4710201134327665,251515.24517354925,49601.92369426728,5.388888888888889,0.2163578045471841,171.0,4.083779537410226,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-A/tan20250701t110656c58s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-A/tan20250701t110656c58s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/01/tan20250701t110656c58s4001-A/tan20250701t110656c58s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-A/tan20250701t110656c58s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-A/tan20250701t110656c58s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250701t110656c58s4001-B,34.98147087674822,5.715548403316035,2025-07-01T11:06:56+00,Other,CO2,mfal,"[5.693462932684306, 34.97243276003049, 5.731655794608434, 35.003453384798135]",tan,production,2025-07-31 11:22:19.647124+00:00,2025-07-31 11:22:19.644840+00:00,v3,3.24.0,33.39972406270356,standard_sensitivity,2.4710201134327665,,,4.435185185185184,0.4543645980142699,158.0,6.537291480205849,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-B/tan20250701t110656c58s4001-B_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-B/tan20250701t110656c58s4001-B_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/01/tan20250701t110656c58s4001-B/tan20250701t110656c58s4001-B_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-B/tan20250701t110656c58s4001-B_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-B/tan20250701t110656c58s4001-B_l3a-vis-co2-mfa-v3_rgb.png
tan20250701t110656c58s4001-C,34.98223526768665,5.717881525200198,2025-07-01T11:06:56+00,Other,CO2,mfal,"[5.698867497232691, 34.966911944783035, 5.736728534394757, 34.998202243724975]",tan,production,2025-07-31 11:22:19.519797+00:00,2025-07-31 11:22:19.514106+00:00,v3,3.24.0,33.39972406270356,standard_sensitivity,2.4710201134327665,57014.795418012276,10339.719898043517,4.435185185185184,0.4543645980142699,158.0,6.537291480205849,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-C/tan20250701t110656c58s4001-C_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-C/tan20250701t110656c58s4001-C_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/07/01/tan20250701t110656c58s4001-C/tan20250701t110656c58s4001-C_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-C/tan20250701t110656c58s4001-C_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/07/01/tan20250701t110656c58s4001-C/tan20250701t110656c58s4001-C_l3a-vis-co2-mfa-v3_rgb.png
tan20250625t102432c58s4001-A,40.51095888852697,17.21799909272343,2025-06-25T10:24:32+00,Electricity Generation (1A1),CO2,mfal,"[17.195870093881773, 40.498375781479226, 17.236659116021784, 40.52938557775723]",tan,production,2025-07-25 11:22:05.773271+00:00,2025-07-25 11:22:05.771552+00:00,v3,3.21.0,33.340259928664445,standard_sensitivity,1.3013547480924226,397566.95888018276,96171.35555703532,3.657407407407407,0.4807687031758212,198.33336342205956,0.9428249972875716,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/25/tan20250625t102432c58s4001-A/tan20250625t102432c58s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/25/tan20250625t102432c58s4001-A/tan20250625t102432c58s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/25/tan20250625t102432c58s4001-A/tan20250625t102432c58s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/25/tan20250625t102432c58s4001-A/tan20250625t102432c58s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/25/tan20250625t102432c58s4001-A/tan20250625t102432c58s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250624t110637c95s4001-D,31.806670809381117,5.9945056500454825,2025-06-24T11:06:37+00,Electricity Generation (1A1),CO2,mfal,"[5.968036312380857, 31.794468425341456, 6.004543333993692, 31.825492124142293]",tan,production,2025-07-24 11:21:21.208182+00:00,2025-07-24 11:21:21.205545+00:00,v3,3.21.0,33.70274658619285,standard_sensitivity,14.075252917528688,137734.73067141278,19498.142572520253,4.018518518518518,0.3516081027045838,126.66325977118143,8.189016817042384,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-D/tan20250624t110637c95s4001-D_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-D/tan20250624t110637c95s4001-D_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/24/tan20250624t110637c95s4001-D/tan20250624t110637c95s4001-D_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-D/tan20250624t110637c95s4001-D_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-D/tan20250624t110637c95s4001-D_l3a-vis-co2-mfa-v3_rgb.png
tan20250624t110637c95s4001-E,31.761418652235477,6.022374255592325,2025-06-24T11:06:37+00,Electricity Generation (1A1),CO2,mfal,"[5.994262619054021, 31.75327862262856, 6.030752908644733, 31.784301921996853]",tan,production,2025-07-24 11:21:21.484707+00:00,2025-07-24 11:21:21.482042+00:00,v3,3.21.0,33.70274658619285,standard_sensitivity,14.075252917528688,123792.83358045956,25410.005466285813,3.935185185185185,0.37428486910014336,124.33674022881858,8.18901681704234,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-E/tan20250624t110637c95s4001-E_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-E/tan20250624t110637c95s4001-E_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/24/tan20250624t110637c95s4001-E/tan20250624t110637c95s4001-E_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-E/tan20250624t110637c95s4001-E_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-E/tan20250624t110637c95s4001-E_l3a-vis-co2-mfa-v3_rgb.png
tan20250624t110637c95s4001-U,31.787908870633416,6.0514181694529725,2025-06-24T11:06:37+00,Electricity Generation (1A1),CO2,mfal,"[6.032629606479962, 31.774549992646897, 6.069444719354192, 31.805572491257944]",tan,production,2025-07-24 11:21:22.479732+00:00,2025-07-24 11:21:22.476988+00:00,v3,3.21.0,33.70274658619285,standard_sensitivity,14.075252917528688,111185.90293760573,29078.285636630386,4.12037037037037,0.3864562361983189,126.0,8.175368312534605,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-U/tan20250624t110637c95s4001-U_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-U/tan20250624t110637c95s4001-U_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/24/tan20250624t110637c95s4001-U/tan20250624t110637c95s4001-U_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-U/tan20250624t110637c95s4001-U_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/24/tan20250624t110637c95s4001-U/tan20250624t110637c95s4001-U_l3a-vis-co2-mfa-v3_rgb.png
tan20250622t105314c16s4001-A,30.82359169126704,8.029743245219578,2025-06-22T10:53:14+00,Electricity Generation (1A1),CO2,mfal,"[8.002248926780785, 30.80318713451507, 8.037774749035101, 30.833696533871382]",tan,production,2025-07-23 14:02:07.547807+00:00,2025-07-23 14:02:07.601431+00:00,v3,3.21.0,32.84210907087588,standard_sensitivity,2.900269897794509,,,6.3055555555555545,0.31752644813856007,68.00101701768259,3.7426553540484364,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/22/tan20250622t105314c16s4001-A/tan20250622t105314c16s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/22/tan20250622t105314c16s4001-A/tan20250622t105314c16s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/22/tan20250622t105314c16s4001-A/tan20250622t105314c16s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/22/tan20250622t105314c16s4001-A/tan20250622t105314c16s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/22/tan20250622t105314c16s4001-A/tan20250622t105314c16s4001-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250621t082059p05017-A,36.81917647704239,35.85478955135201,2025-06-21T08:20:59+00,Electricity Generation (1A1),CO2,mfal,"[35.81331160167432, 36.80291887991833, 35.962779234890405, 36.922022364340926]",emi,production,2025-10-10 16:24:43.112166+00:00,2025-10-10 16:24:43.579765+00:00,v3,3.34.0,,,,,,3.2129629629629632,1.0324800671989933,186.0003047798862,2.1604388616365844,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-A/emi20250621t082059p05017-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-A/emi20250621t082059p05017-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/21/emi20250621t082059p05017-A/emi20250621t082059p05017-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-A/emi20250621t082059p05017-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-A/emi20250621t082059p05017-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250621t082059p05017-B,36.83513662542154,35.87904515749452,2025-06-21T08:20:59+00,Electricity Generation (1A1),CO2,mfal,"[35.82045074876945, 36.8008336531236, 35.971724008425646, 36.92234756889082]",emi,production,2025-10-10 16:24:43.112166+00:00,2025-10-10 16:24:43.652041+00:00,v3,3.34.0,,,,651316.9726265767,377228.2981148201,3.2129629629629632,1.0324800671989933,186.0003047798862,2.1604388616365844,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-B/emi20250621t082059p05017-B_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-B/emi20250621t082059p05017-B_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/06/21/emi20250621t082059p05017-B/emi20250621t082059p05017-B_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-B/emi20250621t082059p05017-B_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/06/21/emi20250621t082059p05017-B/emi20250621t082059p05017-B_l3a-vis-co2-mfa-v3_rgb.png
